id,enota,tip,leto,adaptirano,nadstropje,velikost,cena,agencija,opis 
6213962,POLJE,petsobno,1999,2018,2,247.6,295000.0,"Sonce skupina d.o.o., PE Ljubljana","247,6 m2, 5 in večsobno, zgrajeno l. 1999, adaptirano l. 2018, 2/2 nad., zadobrovška, prodamo prijetno in svetlo 5 sobno..."
6192340,POLJE,dvosobno,1965,None,3,57.2,146000.0,Realia d.o.o.,"57,2 m2, 2-sobno, zgrajeno l. 1965, 3/4 nad., obnovljena kopalnica, nova okna z ruletami, novi radiatorji, protivlomna v..."
6076503,POLJE,enosobno,1973,2008,1,42.0,119000.0,Zasebna ponudba,"42 m2, 1-sobno, zgrajeno l. 1973, adaptirano l. 2008, 1/4 nad., lepo, sončno, redno vzdrževano stanovanje z ložo in pogl..."
6219811,POLJE,dvoinpolsobno,1900,2013,M,67.5,129500.0,Rojal invest d.o.o.,"67,5 m2, 2,5-sobno, zgrajeno l. 1900, adaptirano l. 2013, mansarda, prodamo. Cena: 129.500,00 EUR"
6215379,POLJE,dvosobno,1972,2002,VP,43.0,125000.0,Euromark-a d.o.o.,"43 m2, 2-sobno, zgrajeno l. 1972, adaptirano l. 2002, visoko pritličje, Stanovanje se nahaja v visokem pritličju. Prosto..."
6194914,PRULE,enosobno,1963,None,None,30.8,122000.0,"Nepremičnine KLEMENČIČ, Borut Klemenčič Hočevar s.p.","30,8 m2, 1-sobno, zgrajeno l. 1963, na odlični, mirni lokaciji, v urejenem bloku, lepo urejeno, zelo primerno tudi za od..."
6217765,PRULE,dvosobno,1959,2018,4,47.7,169000.0,KREATIVDOM d.o.o.,"47,7 m2, 2-sobno, zgrajeno l. 1959, adaptirano l. 2018, 4/4 nad., prijetno, svetlo stanovanje, na odlični lokaciji, prod..."
6218932,PRULE,enoinpolsobno,1959,2018,4,47.7,173000.0,Mreža nepremičnin d.o.o.,"47,7 m2, 1,5-sobno, zgrajeno l. 1959, adaptirano l. 2018, 4/4 nad., prodamo. Cena: 173.000,00 EUR"
6217971,PRULE,dvosobno,1965,2015,4,47.7,169000.0,"Stoja trade, d.o.o., Ljubljana","47,7 m2, 2-sobno, zgrajeno l. 1965, adaptirano l. 2015, 4. nad., Prodamo lepo urejeno stanovanje na vrhunski lokaciji v ..."
6211583,PRULE,dvoinpolsobno,1966,None,None,54.0,150000.0,LJUBLJANA NEPREMIČNINE d.o.o.,"54 m2, 2,5-sobno, zgrajeno l. 1966, prodamo. Cena: 150.000,00 EUR"
6218933,PRULE,trisobno,1959,2018,4,61.23,215400.0,Mreža nepremičnin d.o.o.,"61,23 m2, 3-sobno, zgrajeno l. 1959, adaptirano l. 2018, 4/4 nad., prodamo. Cena: 215.400,00 EUR"
6214576,PRULE,trisobno,1959,2018,4,62.5,215400.0,KREATIVDOM d.o.o.,"62,5 m2, 3-sobno, zgrajeno l. 1959, adaptirano l. 2018, 4/4 nad., na odlični lokaciji s prelepim razgledom, prodamo. Cen..."
6209348,PRULE,trisobno,1959,None,4,69.3,215400.0,Zasebna ponudba,"69,3 m2, 3-sobno, v stavbi zgrajeni l. 1959, 4/4 nad., Svetlo stanovanje, ki obsega 58,2 m2 bivalne površine in 4,3 m2 b..."
6220368,PRULE,trisobno,1896,2002,1,106.0,255000.0,Mreža nepremičnin d.o.o.,"106 m2, 3-sobno, zgrajeno l. 1896, adaptirano l. 2002, 1/2 nad., prodamo. Cena: 255.000,00 EUR"
6175904,PRULE,štirisobno,2004,None,P,137.16,630000.0,LJUBLJANA NEPREMIČNINE d.o.o.,"137,16 m2, 4-sobno, zgrajeno l. 2004, 25,57 m2 zemljišča, pritličje, prodamo. Cena: 630.000,00 EUR"
6176825,PRULE,štirisobno,2004,None,None,137.16,680000.0,"RECONSULT d.o.o., PE RCN, RECONSULT NEPREMIČNINE","137,16 m2, 4-sobno, zgrajeno l. 2004, prodamo. Cena: 680.000,00 EUR"
6191523,PRULE,štirisobno,2018,None,2,162.11,720952.5,"RECONSULT d.o.o., PE RCN, RECONSULT NEPREMIČNINE","162,11 m2, 4-sobno, zgrajeno l. 2018, 2. nad., prodamo. Cena: 720.952,50 EUR"
6193178,PRULE,štirisobno,2018,None,1,172.39,713888.75,"RECONSULT d.o.o., PE RCN, RECONSULT NEPREMIČNINE","172,39 m2, 4-sobno, zgrajeno l. 2018, 1. nad., prodamo. Cena: 713.888,75 EUR"
6191548,PRULE,štirisobno,2018,None,1,200.33,812786.25,"RECONSULT d.o.o., PE RCN, RECONSULT NEPREMIČNINE","200,33 m2, 4-sobno, zgrajeno l. 2018, 1. nad., prodamo. Cena: 812.786,25 EUR"
6191527,PRULE,štirisobno,2018,None,2,202.78,862972.5,"RECONSULT d.o.o., PE RCN, RECONSULT NEPREMIČNINE","202,78 m2, 4-sobno, zgrajeno l. 2018, 2. nad., prodamo. Cena: 862.972,50 EUR"
6106766,PRULE,dvoinpolsobno,1930,1990,PK,66.4,172000.0,PERFEKT B d.o.o.,"66,4 m2, 2,5-sobno, zgrajeno l. 1930, adaptirano l. 1990, 35,2 m2 zemljišča, PK/2 nad., Urejeno stanovanje z južno lego,..."
6215089,PRULE,enoinpolsobno,2015,2015,4,47.0,173000.0,Zasebna ponudba,"47 m2, 1,5-sobno, adaptirano l. 2015, 4/4 nad., prodamo. Cena: 173.000,00 EUR"
6198382,PRŽAN,štiriinpolsobno,1968,2007,VP,275.0,389000.0,LJUBLJANA NEPREMIČNINE d.o.o.,"275 m2, 4,5-sobno, zgrajeno l. 1968, adaptirano l. 2007, 400 m2 zemljišča, VP/3 nad., prodamo. Cena: 389.000,00 EUR"
6203373,PRŽAN,trisobno,1968,2018,2,125.0,180000.0,Zasebna ponudba,"125 m2, 3-sobno, zgrajeno l. 1968, adaptirano l. 2018, 100 m2 zemljišča, 2/M, Krasna prostorna mansarda v zelenem okolju..."
6215469,RAKOVNIK,trisobno,2006,None,M,70.0,161000.0,"Stoja trade, d.o.o., Ljubljana","70 m2, 3-sobno, zgrajeno l. 2006, M/P+M, pogled proti goram, tel., Prodamo eno etažo hiše v prvem nadstropju. Razporedit..."
6214220,RAKOVNIK,trisobno,2002,None,1,73.4,215000.0,KREATIVDOM d.o.o.,"73,4 m2, 3-sobno, zgrajeno l. 2002, 1/2 nad., prijetno opremljeno stanovanje z ložo in parkirnim mestom pod objektom, pr..."
6199417,RAPOVA JAMA,dvoinpolsobno,1986,None,2,67.91,220000.0,Zasebna ponudba,"67,91 m2, 2,5-sobno, zgrajeno l. 1986, 2/4 nad., prodamo 2,5 sobno stanovanje z gražo v lepo vzdrževanem bloku z nizkimi..."
6193768,ROŽNA DOLINA,dvosobno,1905,None,P,54.89,129000.0,"Nepremičninska družba d.o.o., PE RE/MAX Vogal","54,89 m2, 2-sobno, zgrajeno l. 1905, pritličje, V Rožni dolini, na odlični lokaciji, v bližini študentskih domov, trgovi..."
6219870,ROŽNA DOLINA,trisobno,2018,None,P,60.73,295000.0,"RECONSULT d.o.o., PE RCN, RECONSULT NEPREMIČNINE","60,73 m2, 3-sobno, zgrajeno l. 2018, pritličje, prodamo. Cena: 295.000,00 EUR"
6196783,ROŽNA DOLINA,trisobno,1935,2017,VP,88.4,275000.0,Media nepremičnine d.o.o.,"88,4 m2, 3-sobno, zgrajeno l. 1935, adaptirano l. 2017, visoko pritličje, prodamo. Cena: 275.000,00 EUR"
6185506,ROŽNA DOLINA,trisobno,1935,2017,P,88.4,275000.0,"Aeon nepremičnine, d.o.o., Century 21 Emona","88,4 m2, 3-sobno, zgrajeno l. 1935, adaptirano l. 2017, P/2 nad., prodamo. Cena: 275.000,00 EUR"
6156510,ROŽNA DOLINA,trisobno,1935,2017,VP,88.4,274000.0,Rojal invest d.o.o.,"88,4 m2, 3-sobno, zgrajeno l. 1935, adaptirano l. 2017, visoko pritličje, Za tiste, ki cenijo dobro lokacijo in zeleno o..."
6171876,ROŽNA DOLINA,trisobno,2017,2017,None,88.4,279000.0,"STAN nepremičnine d.o.o., Ljubljana","88,4 m2, 3-sobno, adaptirano l. 2017, prodamo. Cena: 279.000,00 EUR"
6182900,ROŽNA DOLINA,trisobno,1935,2016,None,88.4,279000.0,Agencia d.o.o.,"88,4 m2, 3-sobno, zgrajeno l. 1935, adaptirano l. 2016, Posredujemo pri prodaji 3-sobnega stanovanja, v visokem pritličj..."
6066425,ROŽNA DOLINA,trisobno,1935,2016,1,88.4,270000.0,LJUBLJANA NEPREMIČNINE d.o.o.,"88,4 m2, 3-sobno, zgrajeno l. 1935, adaptirano l. 2016, 1. nad., V staromeščanski vili v Rožni dolini, prodamo popolnoma..."
6143913,ROŽNA DOLINA,trisobno,1935,2017,VP,90.0,320000.0,Mreža nepremičnin d.o.o.,"90 m2, 3-sobno, zgrajeno l. 1935, adaptirano l. 2017, visoko pritličje, prodamo. Cena: 320.000,00 EUR"
6175769,ROŽNA DOLINA,trisobno,1935,2016,VP,92.3,275000.0,"Stoja trade, d.o.o., Ljubljana","92,3 m2, 3-sobno, zgrajeno l. 1935, adaptirano l. 2016, visoko pritličje, Prodamo popolnoma renovirano stanovanje v popo..."
6221462,ROŽNA DOLINA,štirisobno,1930,2006,1,98.9,2416.0,"RECONSULT d.o.o., PE RCN, RECONSULT NEPREMIČNINE","98,9 m2, 4-sobno, zgrajeno l. 1930, adaptirano l. 2006, 1. nad., prodamo. Cena: 2.416,00 EUR/m2"
6218227,ROŽNA DOLINA,trisobno,1927,2017,M,103.0,196000.0,Zasebna ponudba,"103 m2, 3-sobno, zgrajeno l. 1927, adaptirano l. 2017, mansarda, prodamo. Cena: 196.000,00 EUR"
6198291,ROŽNA DOLINA,trisobno,2016,None,None,106.0,450000.0,"RECONSULT d.o.o., PE RCN, RECONSULT NEPREMIČNINE","106 m2, 3-sobno, zgrajeno l. 2016, 85 m2 zemljišča, prodamo. Cena: 450.000,00 EUR"
6206254,ROŽNA DOLINA,trisobno,2004,None,VP,108.0,520000.0,LJUBLJANA NEPREMIČNINE d.o.o.,"108 m2, 3-sobno, zgrajeno l. 2004, VP/2 nad., prodamo. Cena: 520.000,00 EUR"
6208526,ROŽNA DOLINA,štirisobno,2008,None,M,147.0,2477.0,"RECONSULT d.o.o., PE RCN, RECONSULT NEPREMIČNINE","147 m2, 4-sobno, zgrajeno l. 2008, mansarda, prodamo. Cena: 2.477,00 EUR/m2"
6220336,ROŽNA DOLINA,štirisobno,2018,None,P,212.24,459566.0,Mreža nepremičnin d.o.o.,"212,24 m2, 4-sobno, zgrajeno l. 2018, pritličje, prodamo. Cena: 459.566,00 EUR"
6206281,ROŽNA DOLINA,štirisobno,2018,None,P,121.0,490200.0,Gradina d.o.o.,"121 m2, 4-sobno, novogradnja, začetek gradnje l. 2018, 155 m2 zemljišča, P/2 nad., ZASEBNOST V LASTNEM KOTIČKU NARAVE: 4..."
6207164,ROŽNA DOLINA,štirisobno,2018,None,1,123.0,499800.0,Gradina d.o.o.,"123 m2, 4-sobno, novogradnja, začetek gradnje l. 2018, 121 m2 zemljišča, 1/2 nad., UDOBJE NA VRHU: 4SS - dupleks v sodob..."
6214730,ROŽNA DOLINA,dvosobno,1932,2010,P,43.0,145000.0,"Nepremičnine M8, Lea Kavalič s.p.","43 m2, 2-sobno, zgrajeno l. 1932, adaptirano l. 2010, 179 m2 zemljišča, P/2 nad., na odlični lokaciji blizu centra in Ti..."
6204612,ROŽNA DOLINA,trisobno,1900,2005,1,66.0,145000.0,FIRMA nepremičnine Martinović & Co. k.d.,"66 m2, 3-sobno, zgrajeno l. 1900, adaptirano l. 2005, 1/2 nad., prodamo. Cena: 145.000,00 EUR"
6188914,ROŽNA DOLINA,štirisobno,2003,None,2,100.7,349000.0,"Stoja trade, d.o.o., Ljubljana","100,7 m2, 4-sobno, zgrajeno l. 2003, 2/2 nad., Prodamo luksuzno pent-house in zelo razgibano stanovanje na vrhunski loka..."
6186940,ROŽNA DOLINA,trisobno,2011,None,P,83.4,349900.0,Studio 68 d.o.o.,"83,4 m2, 3-sobno, zgrajeno l. 2011, 114 m2 zemljišča, P/4 nad., STUDIO68 vam predstavlja: v neposredni bližini narave Ro..."
6211955,ROŽNA DOLINA,trisobno,2017,None,P,106.0,450000.0,Zasebna ponudba,"106 m2, 3-sobno, zgrajeno l. 2017, P/4 nad., Svetlo in prostorno moderno novo stanovanje s popolno notranjo opremo in ve..."
6221457,ROŽNA DOLINA,štirisobno,1930,2006,1,96.0,239000.0,"RECONSULT d.o.o., PE RCN, RECONSULT NEPREMIČNINE","96 m2, 4-sobno, zgrajeno l. 1930, adaptirano l. 2006, 41 m2 zemljišča, 1. nad., prodamo. Cena: 239.000,00 EUR"
6212343,ROŽNA DOLINA,garsonjera,1998,None,4,29.6,108000.0,Zasebna ponudba,"29,6 m2, garsonjera, zgrajena l. 1998, 4/4 nad., novejša garsonjera obrobje Rožne doline -lep razgled, CK, klet, možnost..."
6198068,ROŽNA DOLINA,trisobno,2018,None,1,120.0,335000.0,Mijaks investicije d.o.o.,"120 m2, 3-sobno, novogradnja, začetek gradnje l. 2018, 1/4 nad., Nova mondena stanovanjska rezidenca z dvema ločenima, r..."
6198121,ROŽNA DOLINA,trisobno,2018,None,1,120.0,500000.0,Mijaks investicije d.o.o.,"120 m2, 3-sobno, novogradnja, začetek gradnje l. 2018, 1/3 nad., Nova mondena stanovanjska rezidenca z dvema ločenima, r..."
6189415,ROŽNA DOLINA,štirisobno,1939,2008,VP,169.5,350000.0,Real Go d.o.o.,"169,5 m2, 4-sobno, zgrajeno l. 1939, adaptirano l. 2008, 150 m2 zemljišča, VP/1 nad., prodamo. Cena: 350.000,00 EUR"
6200463,ROŽNA DOLINA,štirisobno,2009,2009,2,147.45,380000.0,Senon d.o.o.,"147,45 m2, 4-sobno, adaptirano l. 2009, 2/2 nad., V urejeni stavbi z obnovljeno fasado in streho, prodamo prostorno večs..."
6178870,ROŽNA DOLINA,dvosobno,1972,2016,3,64.0,207000.0,Zasebna ponudba,"64 m2, 2-sobno, zgrajeno l. 1972, adaptirano l. 2016, 3/5 nad., Prodamo svetlo stanovanje na robu Rožne doline, s pogled..."
6219087,RUDNIK,garsonjera,2002,None,2,26.7,112000.0,MESTO NEPREMIČNIN d.o.o.,"26,7 m2, garsonjera, zgrajena l. 2002, 2/3 nad., novejša prijetna garsonjera na odlični lokaciji, prodamo. Cena: 112.000..."
6216420,RUDNIK,enoinpolsobno,1934,2009,2,37.9,104000.0,MESTO NEPREMIČNIN d.o.o.,"37,9 m2, 1,5-sobno, zgrajeno l. 1934, adaptirano l. 2009, 2/2 nad., odlična lokacija, primerno za investicijo, pogled na..."
6220727,RUDNIK,dvoinpolsobno,1960,2005,P,45.0,120000.0,Zasebna ponudba,"45 m2, 2,5-sobno, oskrbovano stanovanje za starejše, zgrajeno l. 1960, adaptirano l. 2005, 80 m2 zemljišča, P/P, RUDNIK,..."
6163691,RUDNIK,enoinpolsobno,2016,None,P,48.2,196000.0,"Nepremičnine Prijatelj, svetovanje in nepremičninsko posredovanje d.o.o.","48,2 m2, 1,5-sobno, zgrajeno l. 2016, P/4 nad., Prodamo 1,5 sobno stanovanje s shrambo in parkirnim mestom v pritličju n..."
6214121,RUDNIK,dvoinpolsobno,2008,None,P,55.8,217000.0,Zasebna ponudba,"55,8 m2, 2,5-sobno, zgrajeno l. 2008, 31 m2 zemljišča, pritličje, Stanovanje ima dnevno sobo v povezavi z kuhinjo, hodni..."
6196400,RUDNIK,dvoinpolsobno,2008,None,None,56.2,218000.0,"STAN nepremičnine d.o.o., Ljubljana","56,2 m2, 2,5-sobno, zgrajeno l. 2008, 31 m2 zemljišča, V urejenem naselju manjših vila blokov, posredujemo pri prodaji p..."
6219107,RUDNIK,trisobno,1954,None,2,58.0,146000.0,Zasebna ponudba,"58 m2, 3-sobno, zgrajeno l. 1954, zgrajeno l. 2010, 2. nad., lastno parkirišče, prodamo. Cena: 146.000,00 EUR"
6220143,RUDNIK,trisobno,1954,None,2,58.0,146000.0,LJUBLJANA NEPREMIČNINE d.o.o.,"58 m2, 3-sobno, zgrajeno l. 1954, 2. nad., prodamo. Cena: 146.000,00 EUR"
6171905,RUDNIK,trisobno,1939,None,1,79.2,173000.0,LJUBLJANA NEPREMIČNINE d.o.o.,"79,2 m2, 3-sobno, zgrajeno l. 1939, 1/2 nad., Na Rudniku, v meščanski vili prodamo prostorno trosobno stanovanje (sedaj ..."
6218665,RUDNIK,trisobno,2008,None,P,86.7,217000.0,MESTO NEPREMIČNIN d.o.o.,"86,7 m2, 3-sobno, zgrajeno l. 2008, P/3 nad., prostorno stanovanje, z atrijem in direktnim izhodom na parkirišče. , prod..."
6210107,RUDNIK,petsobno,1998,None,None,117.2,269000.0,Real Go d.o.o.,"117,2 m2, 5 in večsobno, zgrajeno l. 1998, P+1+M, prodamo. Cena: 269.000,00 EUR"
6204500,RUDNIK,trisobno,1940,None,None,120.1,119000.0,Atrium nepremičnine d.o.o.,"120,1 m2, 3-sobno, zgrajeno l. 1940, K+P+M/1 nad., prodamo. Cena: 119.000,00 EUR"
6004754,RUDNIK,petsobno,2007,None,None,165.89,410000.0,"Stoja trade, d.o.o., Ljubljana","165,89 m2, 5 in večsobno, zgrajeno l. 2007, 100 m2 zemljišča, Prodamo čudovito, svetlo večsobno stanovanje z atrijem (cc..."
6220152,RUDNIK,dvosobno,1906,None,P,48.4,76000.0,Roni nepremičnine d.o.o.,"48,4 m2, 2-sobno, zgrajeno l. 1906, P/1 nad., prodamo. Cena: 76.000,00 EUR"
6160644,RUDNIK,garsonjera,2000,None,3,25.4,58000.0,Kreativa MW d.o.o.,"25,4 m2, garsonjera, zgrajena l. 2000, 3/3 nad., v večstanovanjski hiši na koncu Ižanske ulice, približno 3 km od nakupo..."
6160660,RUDNIK,petsobno,2000,None,2,102.0,140000.0,Kreativa MW d.o.o.,"102 m2, 5 in večsobno, zgrajeno l. 2000, 2/2 nad., prostorno stanovanje v izmeri 102 m2 in pripadajočim odprtim balkonom..."
6180336,RUDNIK,enoinpolsobno,2018,2018,1,32.7,79500.0,Zasebna ponudba,"32,7 m2, 1,5-sobno, adaptirano l. 2018, 1/2 nad., Stanovanje se nahaja v 7. stanovanjskem objektu, centralno ogrevanje, ..."
6221395,RUDNIK,štiriinpolsobno,2012,None,2,104.2,329000.0,MESTO NEPREMIČNIN d.o.o.,"104,2 m2, 4,5-sobno, zgrajeno l. 2012, 2/2 nad., penthouse stanovanje, dve lastniški parkirni mesti, svetlo in prostorno..."
6207765,RUDNIK,štirisobno,2009,None,3,155.0,339000.0,Zasebna ponudba,"155 m2, 4-sobno, &quot;penthouse&quot;, zgrajeno l. 2009, 3/3 nad., 155 m2,4-sobno, penthouse, prodamo. Cena: 339.000,00..."
6113354,RUDNIK,trisobno,1969,None,1,106.0,142000.0,"Nepremičninska družba d.o.o., PE RE/MAX Vogal","106 m2, 3-sobno, zgrajeno l. 1969, 1. nad., prodamo. Cena: 142.000,00 EUR"
6181596,RUDNIK,trisobno,1974,2012,P,53.2,175000.0,MESTO NEPREMIČNIN d.o.o.,"53,2 m2, 3-sobno, zgrajeno l. 1974, adaptirano l. 2012, P/3 nad., odlična lokacija, prostorno stanovanje s parkiriščem, ..."
6219543,RUDNIK,enosobno,2004,None,2,55.0,119999.0,Didom d.o.o.,"55 m2, 1-sobno, zgrajeno l. 2004, 2/2 nad., Na odlični lokaciji na začetku Lavrice prodamo manjše stanovanje primerno za..."
6143667,SAVLJE,dvosobno,1997,1997,1,49.3,89000.0,MKA nepremičnine d.o.o.,"49,3 m2, 2-sobno, adaptirano l. 1997, 1/1 nad., Posredujemo pri prodaji manjšega dvosobnega stanovanja, ki se nahaja v 4..."
6169614,SAVLJE,dvosobno,1800,1997,1,49.3,89000.0,Rojal invest d.o.o.,"49,3 m2, 2-sobno, zgrajeno l. 1800, adaptirano l. 1997, 1. nad., prodamo. Cena: 89.000,00 EUR"
6193923,SAVLJE,triinpolsobno,2007,None,2,126.0,299000.0,LJUBLJANA NEPREMIČNINE d.o.o.,"126 m2, 3,5-sobno, zgrajeno l. 2007, 2/2 nad., prodamo. Cena: 299.000,00 EUR"
6197004,SAVLJE,štiriinpolsobno,2006,None,2,126.1,299000.0,"Stoja trade, d.o.o., Ljubljana","126,1 m2, 4,5-sobno, zgrajeno l. 2006, 2/2 nad., Prodamo razgibano dupleks stanovanje na izredno razgledni lokaciji v ne..."
6201056,SAVLJE,štirisobno,2006,None,2,161.1,299000.0,"Renex, Tadej Tanšek s.p.","161,1 m2, 4-sobno, zgrajeno l. 2006, 2/2 nad., prodamo. Cena: 299.000,00 EUR"
6213735,SAVSKO NASELJE,trisobno,1957,None,4,71.0,169000.0,"Dodoma d.o.o., PE Ljubljana","71 m2, 3-sobno, zgrajeno l. 1957, 4/4 nad., prodamo. Cena: 169.000,00 EUR"
6119165,SAVSKO NASELJE,dvosobno,1957,2004,4,79.1,187000.0,Mreža nepremičnin d.o.o.,"79,1 m2, 2-sobno, zgrajeno l. 1957, adaptirano l. 2004, 4/5 nad., Savsko naselje, udobno, izredno svetlo, višji stropovi..."
6207433,SAVSKO NASELJE,Soba,1962,2013,5,15.0,38000.0,Zasebna ponudba,"15 m2, soba, zgrajena l. 1962, adaptirana l. 2013, 5/5 nad., prodamo. Cena: 38.000,00 EUR"
6218360,SAVSKO NASELJE,dvosobno,1957,None,2,86.4,200000.0,Nepremičnine Land d.o.o.,"86,4 m2, 2-sobno, zgrajeno l. 1957, 2/5 nad., prodamo. Cena: 200.000,00 EUR"
6211749,SAVSKO NASELJE,dvosobno,1957,2006,4,89.94,186000.0,"Nepremičninska družba d.o.o., PE RE/MAX Vogal","89,94 m2, 2-sobno, zgrajeno l. 1957, adaptirano l. 2006, 4/5 nad., prodamo. Cena: 186.000,00 EUR"
6197803,SAVSKO NASELJE,enosobno,1972,2005,7,44.9,119000.0,"Rodman MGM d.o.o., PE nepremičnine","44,9 m2, 1-sobno, zgrajeno l. 1972, adaptirano l. 2005, 7/7 nad., Vsi priključki : kabelska tv, internet, CK - toplarna,..."
6215870,SAVSKO NASELJE,enoinpolsobno,1964,2007,5,44.0,140000.0,Zasebna ponudba,"44 m2, 1,5-sobno, zgrajeno l. 1964, adaptirano l. 2007, 5/5 nad., Svetlo stanovanje v zgornjem nadstropju, s pratkičnim ..."
6090877,SOSTRO,enosobno,2008,2008,None,55.0,105000.0,Zasebna ponudba,"55 m2, 1-sobno, adaptirano l. 2008, 220 m2 zemljišča, P+M, Prodam 1 stanovanje v dvostanovanjski hiši v Sostrem, velikos..."
6207228,SP. HRUŠICA,garsonjera,1913,2017,M,25.0,87000.0,Zasebna ponudba,"25 m2, garsonjera, zgrajena l. 1913, adaptirana l. 2017, M/2 nad., prodamo. Cena: cca 87.000,00 EUR"
6181349,SP. KAŠELJ,dvoinpolsobno,1976,None,PK,57.0,84900.0,LJUBLJANA NEPREMIČNINE d.o.o.,"57 m2, 2,5-sobno, zgrajeno l. 1976, polklet, V Kašlju prodamo polkletno stanovanje v velikosti 57 m2 bivalne površine, p..."
6220646,SP. KAŠELJ,štirisobno,2007,None,2,88.6,179000.0,Hiša nepremičnine 1 d.o.o.,"88,6 m2, 4-sobno, v stavbi zgrajeni l. 2007, 2/2 nad., prodamo. Cena: 179.000,00 EUR"
6220681,SP. ŠIŠKA,enoinpolsobno,1970,2016,P,35.5,107000.0,Mreža nepremičnin d.o.o.,"35,5 m2, 1,5-sobno, zgrajeno l. 1970, adaptirano l. 2016, P/4 nad., prodamo. Cena: 107.000,00 EUR"
6219571,SP. ŠIŠKA,dvosobno,1964,2008,8,44.1,129000.0,Damijan Meško s.p.,"44,1 m2, 2-sobno, zgrajeno l. 1964, adaptirano l. 2008, 8/8 nad., V lepo vzdrževanem bloku prodamo dvosobno stanovanje, ..."
6186102,SP. ŠIŠKA,dvosobno,1906,1995,2,53.9,125000.0,Roni nepremičnine d.o.o.,"53,9 m2, 2-sobno, zgrajeno l. 1906, adaptirano l. 1995, 2. nad., mansarda, odlična lokacija, prodamo. Cena: 125.000,00 E..."
6197234,SP. ŠIŠKA,trisobno,1983,None,1,60.1,159000.0,Rojal invest d.o.o.,"60,1 m2, 3-sobno, zgrajeno l. 1983, 1. nad., prodamo. Cena: 159.000,00 EUR"
6182836,SP. ŠIŠKA,dvoinpolsobno,1895,2013,1,63.0,149000.0,LJUBLJANA NEPREMIČNINE d.o.o.,"63 m2, 2,5-sobno, zgrajeno l. 1895, adaptirano l. 2013, 1. nad., prodamo. Cena: 149.000,00 EUR"
6176715,SP. ŠIŠKA,trisobno,1938,2012,1,70.0,227000.0,Mreža nepremičnin d.o.o.,"70 m2, 3-sobno, zgrajeno l. 1938, adaptirano l. 2012, 1/3 nad., prodamo. Cena: 227.000,00 EUR"
6220188,SP. ŠIŠKA,dvoinpolsobno,1968,None,1,75.0,167000.0,Zasebna ponudba,"75 m2, 2,5-sobno, zgrajeno l. 1968, 1/10 nad., Stanovanje se nahaja na mirni lokaciji znotraj obroča, dvigalo, shramba, ..."
6195355,SP. ŠIŠKA,trisobno,2005,None,None,80.0,236000.0,"Stoja trade, d.o.o., Ljubljana","80 m2, 3-sobno, zgrajeno l. 2005, Ljubljana, Sp. Šiška, bližina Tivolija, proodamo 3 sobno stanovanje v izmeri 80,3 m2 (..."
6163419,SP. ŠIŠKA,triinpolsobno,2005,None,3,114.5,350000.0,Rocco nepremičnine d.o.o.,"114,5 m2, 3,5-sobno, dupleks, zgrajeno l. 2005, 3/3 nad., prodamo. Cena: 350.000,00 EUR"
6210559,SP. ŠIŠKA,garsonjera,1846,2013,P,31.0,133000.0,KREATIVDOM d.o.o.,"31 m2, garsonjera, zgrajena l. 1846, adaptirana l. 2013, P/2 nad., prostorno, blizu centra in zelenih površin, parkiranj..."
6121725,SP. ŠIŠKA,trisobno,1960,2006,1,84.0,230000.0,Zasebna ponudba,"84 m2, 3-sobno, zgrajeno l. 1960, adaptirano l. 2006, 1/5 nad., prodamo. Cena: cca 230.000,00 EUR"
6217698,SP. ŠIŠKA,dvosobno,1966,2017,12,46.2,145000.0,Restate Dinka Martinčić s.p.,"46,2 m2, 2-sobno, zgrajeno l. 1966, adaptirano l. 2017, 12/13 nad., investicijska priložnost, popolnoma opremljeno, stan..."
6216168,SP. ŠIŠKA,enoinpolsobno,1975,None,P,40.0,125000.0,Zasebna ponudba,"40 m2, 1,5-sobno, zgrajeno l. 1975, 40 m2 zemljišča, P/10 nad., parkirišče pred atrijem, samostojen vhod, internet optik..."
6217577,SP. ŠIŠKA,dvosobno,1963,None,2,47.13,145000.0,Zasebna ponudba,"47,13 m2, 2-sobno, zgrajeno l. 1963, 2/6 nad., Internet optika v stanovanju, CK ljubljanski toplovod, možnost parkiranja..."
6213287,SP. ŠIŠKA,trisobno,1962,2010,P,72.4,199990.0,"Sans nepremičnine, d.o.o.","72,4 m2, 3-sobno, zgrajeno l. 1962, adaptirano l. 2010, P/4 nad., prodamo. Cena: cca 199.990,00 EUR"
6214097,SP. ŠIŠKA,enoinpolsobno,2018,2018,VP,28.0,127000.0,"Sidom, nepremičnine, Mihajlo Badrljica s.p.","28 m2, 1,5-sobno, adaptirano l. 2018, VP/4 nad., Popolnoma obnovljeno stanovanje. v zelo dobro vzdrževanem in upravljane..."
6214156,SP. ŠIŠKA,trisobno,2018,2018,VP,69.0,192000.0,"Sidom, nepremičnine, Mihajlo Badrljica s.p.","69 m2, 3-sobno, adaptirano l. 2018, VP/4 nad., Popolnoma obnovljeno stanovanje v zelo dobro vzdrževanem in upravljanem n..."
